Store,Week,Temperature,Holiday,CPI,FuelPrice,Unemployment,WeeklySales
6,31,82.15,No,213.0519222,2.577,6.973,1510925.32
29,29,73.21,No,132.6616129,2.796,10.409,531640.19
1,114,70.43,No,221.4356112,3.891,7.143,1899676.88
9,43,60.18,Yes,215.2909028,2.735,6.56,768070.53
2,96,48.74,No,218.3590319,3.172,7.441,1954952
33,32,91.77,Yes,126.1145806,2.961,9.495,272834.88
39,66,68.75,No,214.5240376,3.906,8.3,1370920.87
21,3,39.75,No,210.9451605,2.514,8.324,867283.25
20,100,36.35,Yes,212.4035763,3.389,7.082,2043245
13,15,50.15,No,126.2085484,2.962,8.107,1890273.44
40,75,67.86,No,135.6283333,3.784,4.584,1107366.06
27,66,56.48,No,138.4131202,4.192,7.725,1757041.96
41,124,64.92,No,197.692292,3.723,6.547,1384584.59
27,25,81.56,No,136.4366924,2.924,7.982,1808250.71
21,61,56.36,No,214.4886908,3.524,7.931,732056.37
39,73,84.06,No,213.8402689,3.594,8.3,1363167.95
31,127,85.26,No,221.5215064,3.227,6.565,1458059.42
3,51,50.74,No,215.1268275,3.016,7.551,350876.7
44,89,51.74,No,129.7706452,3.567,6.078,293031.78
23,54,21.52,Yes,133.260871,3.255,5.114,1249786.4
35,79,78.14,No,139.9896486,3.842,8.684,826820.71
38,73,88.95,No,129.0663,3.898,13.736,354078.95
19,14,62.54,No,132.1062,3.095,8.185,1566219.77
19,45,25.12,No,132.6764,3.255,8.067,1799070.98
20,134,68.27,No,214.9567044,3.834,7.28,2005341.43
11,95,70.03,Yes,221.9011185,3.236,7.197,1848953.48
30,117,69.21,No,221.255812,3.814,6.891,433744.83
33,125,95.75,No,130.7929,4.014,7.396,261666.29
16,51,28.6,No,191.5731924,2.973,6.614,462888.13
2,21,86.26,No,210.9950134,2.653,8.2,1939927.09
42,51,56.75,No,127.4404839,3.336,8.744,533414.62
21,7,54.68,No,210.8733316,2.72,8.324,727070
33,75,96.44,No,129.1125,3.793,8.442,262717.71
20,71,73.64,No,208.1535092,3.881,7.287,2135062.04
23,40,36.6,No,132.9245806,2.938,5.287,1203119.96
17,38,47.95,No,126.3815484,2.849,6.885,815093.76
33,116,72.94,No,131.1173333,4.111,7.396,261837.2
14,138,65.32,No,191.8567038,4.038,8.684,1565352.46
42,42,58.83,No,126.6072,3.047,9.003,524316.21
25,133,66.99,No,214.825578,3.807,7.28,728467.72
32,75,72.56,No,193.1878448,3.54,8.622,1110244.52
34,90,58.93,No,129.7821613,3.361,10.148,953693.23
7,109,21.64,No,196.9565303,3.191,8.256,551058.13
37,98,58.31,No,217.8781339,3.159,7.716,533905.67
3,92,59.31,No,221.245968,3.332,7.197,459443.22
39,8,54.83,No,209.7870932,2.732,8.554,1235094.66
28,18,81.39,No,126.1360645,2.941,14.099,1543678.02
9,122,80.26,No,225.4946078,3.501,5.539,583648.59
42,9,63.66,No,126.6034839,3.086,9.524,505907.41
25,15,50.27,No,203.6133915,2.982,7.856,698073.95
19,87,64.99,No,136.4195,3.858,7.806,1330757.22
40,98,29.53,No,136.5335161,3.445,4.42,1198670.19
4,12,56.87,No,126.4713333,2.805,7.896,1802677.9
30,55,59.87,No,212.9033115,3.045,8.028,417070.51
35,53,28.7,No,137.0542431,3.231,8.549,747577.05
33,7,64.6,No,126.6066452,3.054,10.115,282235.73
21,117,69.21,No,221.255812,3.814,6.891,674829.58
45,76,78.47,No,186.1399808,3.76,8.625,748435.2
25,44,32.41,No,204.8249189,3.046,7.484,885572.96
29,41,44.42,No,132.9783226,2.961,10.524,524450.7
22,50,24.76,No,136.803477,3.215,8.458,807535.52
22,1,24.36,No,135.3524608,2.788,8.283,1033017.37
18,112,58.06,No,137.6552903,3.889,8.075,1031139.3
13,24,77.79,No,126.1498065,2.791,7.951,1932231.05
34,100,28.84,Yes,130.0710323,3.119,10.148,965512.36
24,141,51.64,No,138.9117,4.186,8.693,1416301.17
39,31,82.13,No,210.2966631,2.577,8.36,1345167.61
39,37,69.96,No,210.5805944,2.72,8.476,1238742
26,41,37.51,No,132.9783226,2.961,8.149,971193.01
14,132,78.65,No,191.1626135,3.722,8.684,1648570.03
31,33,83.03,No,211.1806415,2.582,8.099,1294105.01
10,80,85.61,No,129.2015806,3.794,8.257,1917397.63
39,26,80.99,No,210.1286794,2.64,8.36,1308222.24
22,100,36.28,Yes,140.5874505,3.402,7.706,982661.14
7,67,36.61,No,192.826069,3.767,8.595,414094.05
18,4,35.42,No,131.686,2.753,9.202,1068157.45
12,54,51.3,Yes,127.859129,3.381,14.021,1086421.57
8,36,62.94,No,215.1072262,2.633,6.433,870349.86
12,118,76.03,No,131.136,4.171,11.627,1073433.69
23,46,23.05,No,132.6804516,3.139,5.287,2238573.48
39,29,85.73,No,210.3617581,2.664,8.36,1471816.52
13,107,36.57,No,130.4546207,3.119,6.104,2214477.06
13,7,42.49,No,126.6066452,2.782,8.316,1879794.89
11,81,89.51,No,219.023271,3.554,7.567,1484169.74
3,60,72.94,No,217.9674705,3.473,7.551,380683.67
23,2,18.75,Yes,131.5866129,2.771,5.892,1380892.08
19,82,69.34,No,136.2136129,3.906,7.806,1547729.24
12,78,93.29,No,129.1677097,3.805,13.503,890547.07
28,93,48.76,No,129.8167097,3.824,12.89,1402654.95
39,21,83.24,No,210.0975233,2.653,8.464,1280414.8
30,54,34.61,Yes,212.5928624,3.022,8.028,470921.24
16,91,41.97,No,195.3318977,3.55,6.232,505918.21
13,74,74.29,No,129.0894,3.613,6.877,2048035.74
33,136,92.02,Yes,130.9325484,4.124,7.147,286428.78
4,37,62.03,No,126.3266774,2.732,7.127,1867345.09
7,79,55.91,No,193.9110133,3.554,8.622,695392.84
14,131,76.58,No,191.16409,3.654,8.684,1656886.46
32,93,38.1,No,195.6376941,3.505,8.513,1182733
12,17,67.84,No,126.1602258,3.058,14.099,955451.16
37,112,69.18,No,219.9705599,3.787,7.244,520887.23
15,67,57.07,No,134.593,4.211,7.658,630482.91
14,35,70.58,No,182.7168385,2.707,8.724,1855703.66
2,72,86.53,No,214.6513538,3.637,7.931,1953771.99
29,64,47.76,No,134.3571,3.919,9.966,589252.69
29,17,65.64,No,132.2939355,2.906,10.16,577627.66
28,59,64.21,No,128.5121935,3.692,14.021,1286413.71
29,1,24.36,No,131.5279032,2.788,10.064,538634.46
31,49,44.24,No,211.0648881,2.976,8.028,1311986.87
7,28,60.13,No,190.2611552,2.723,9.017,598185.4
18,58,38.4,No,133.7361429,3.6,9.131,1002714.25
33,86,88.93,No,129.5183333,3.789,8.442,234793.12
24,37,52.83,No,132.7633548,2.999,8.275,1300806.74
8,42,43.86,No,215.2538714,2.771,6.433,885608.04
42,91,72.79,No,129.7936774,3.843,7.874,515599.7
44,44,25.8,No,126.7313333,2.812,7.61,264214.12
29,90,59.3,No,136.5017742,3.618,9.357,505068.22
16,13,37.75,No,189.575127,2.766,6.842,383550.93
26,66,45,No,134.5143667,4.078,7.818,1024778.23
1,18,80.69,No,211.1764278,2.705,7.808,1615524.71
30,13,66.93,No,210.0505833,2.78,8.2,456140.34
32,68,45.71,No,192.831317,3.828,8.595,1145084.76
32,23,67.55,No,189.5231276,2.711,9.017,1077253.67
36,133,85.89,No,220.7199609,3.571,6.623,314607.22
33,74,98.43,No,129.0894,3.842,8.442,226702.36
27,141,55.4,No,142.9376167,4.186,8,1660081.29
6,132,87.04,No,223.5699533,3.494,5.668,1588380.73
22,57,33.52,No,137.5017028,3.437,8.458,997353.15
8,14,62.68,No,213.6670857,2.835,6.29,916820.96
34,88,60.42,No,129.6938,3.299,10.148,954069.45
20,47,25.17,No,204.6376731,3.141,7.484,3766687.43
23,33,55.3,No,132.7670667,2.716,5.326,1159132.58
41,125,66.88,No,197.7389345,3.735,6.547,1386407.17
38,70,71.81,No,129.0490323,4.031,13.736,396826.06
37,47,59.1,No,210.1805602,2.886,8.476,576809.92
40,107,25.56,No,137.2583103,3.703,4.261,975500.87
36,86,78.35,No,215.1233185,3.441,8.177,322405.13
25,3,24.16,No,204.4321004,2.745,8.187,676260.67
6,42,52.99,No,213.4107412,2.771,7.007,1518841.45
25,97,38.69,No,211.8667856,3.415,7.082,916446.02
40,125,69.32,No,138.1629,3.629,4.125,1033552.18
39,130,82.89,No,220.6234054,3.407,6.623,1487797.54
29,104,35.68,No,136.9598387,3.568,8.988,395987.24
27,98,40.68,No,140.4700795,3.611,7.906,2205919.86
44,111,52.5,No,130.8261935,3.529,5.774,331965.95
38,30,93.19,No,126.0892903,3.129,14.18,322868.56
23,49,27.81,No,132.8823226,3.193,5.114,1122034.48
27,44,41.81,No,136.6075714,3.2,8.021,1884343.67
10,4,52.77,No,126.5522857,2.825,9.765,2006774.96
44,73,66.38,No,129.0663,3.668,6.906,296765.59
24,28,74.17,No,132.63,2.923,8.117,1384243.75
27,95,47.88,Yes,140.4217857,3.689,7.906,2504400.71
34,62,58.59,No,128.8238065,3.605,10.581,975479.83
36,14,75.56,No,209.1215867,2.786,8.464,489372.02
11,58,63.29,No,217.4653683,3.459,7.551,1314557.31
42,15,73.88,No,126.2085484,3.145,9.524,564345.55
36,18,79.93,No,209.9398091,2.664,8.464,471088.88
28,80,91.04,No,129.2015806,3.701,13.503,1218764.94
31,95,56.43,Yes,218.1130269,3.236,7.441,1934099.65
17,110,32.02,No,130.7413793,3.38,6.403,860224.98
36,83,87.5,No,214.5516896,3.481,8.177,350276.29
23,42,41.66,No,132.9172,3.03,5.287,1314994.32
20,114,50.06,No,214.2387053,3.996,7.139,2565259.92
7,26,66.07,No,189.9368504,2.69,9.017,603547.16
40,26,71.35,No,132.5983871,2.792,5.326,953393.02
32,22,74.74,No,189.4882603,2.728,9.017,1187988.64
13,46,35.21,No,126.8794839,2.842,7.795,2771646.81
3,96,54.97,No,222.1589519,3.172,7.197,472511.32
2,36,63.19,No,211.4044906,2.633,8.163,1849921.44
17,136,61.99,Yes,130.9325484,3.689,5.936,1255633.29
42,74,95.36,No,129.0894,3.842,8.257,506343.83
32,124,70.91,No,197.692292,3.723,8.09,1234759.54
38,107,51.8,No,130.4546207,3.781,12.187,415513.97
43,94,57.75,No,209.8651071,3.308,10.148,628115.61
5,55,58.83,No,213.8068304,3.045,6.634,356622.61
13,81,76.68,No,129.2405806,3.578,6.877,2090340.98
30,98,50.56,No,218.8217928,3.159,7.441,441265.08
25,73,70.71,No,208.2306018,3.804,7.287,699270.1
4,141,57.11,No,131.1083333,3.603,3.879,2133026.07
10,98,50.53,No,129.8980645,3.489,7.874,2555031.18
9,58,54.75,No,217.6977326,3.459,6.416,517783.5
34,122,70.41,No,130.9592258,3.483,9.575,977062.44
26,33,50.08,No,132.7670667,2.716,8.445,923473.7
34,10,51.26,No,126.6019032,2.773,9.593,950684.2
10,8,60.05,No,126.6050645,2.98,9.765,1893532.46
26,136,61.58,Yes,138.4729355,3.921,7.405,1081874.03
42,20,83.49,No,126.114,2.935,9.524,529418.64
32,36,61.81,No,190.7763218,2.745,9.137,1085483.44
13,6,37.62,No,126.6042857,2.733,8.316,1840686.94
11,77,87.8,No,218.7857881,3.651,7.567,1290576.44
45,43,46.15,Yes,182.7832769,3.039,8.724,1182500.16
9,92,54.46,No,221.4820921,3.332,6.054,597855.07
31,39,67.51,No,211.5661131,2.716,8.163,1257921.28
44,103,32.71,No,130.2792258,3.047,5.774,316948.39
33,28,95.57,No,126.064,3.049,9.495,265367.51
32,99,25.97,No,196.1713893,3.173,8.513,1959526.96
42,86,82.51,No,129.5183333,3.789,8.257,528486.45
39,123,81.12,No,220.4357073,3.452,6.989,1623442.24
23,81,67.09,No,136.183129,3.82,4.584,1453416.53
12,29,92.81,No,126.0766452,3.041,14.18,948447.34
14,46,30.51,No,182.517732,3.14,8.724,2762861.41
34,83,78.24,No,129.3259355,3.533,10.641,926455.64
8,8,46.51,No,214.3703567,2.732,6.299,772539.12
35,128,78.95,No,142.2548214,3.523,8.839,825763.48
14,53,28.73,No,183.4408542,3.231,8.549,1995891.87
6,128,80.27,No,223.5332824,3.256,5.668,1588142.26
29,45,28.43,No,132.6764,3.132,10.524,713834.74
24,78,74.84,No,135.9639355,4.004,8.358,1310973.06
13,12,55.66,No,126.4713333,2.936,8.107,1909330.77
43,74,91.36,No,207.0288571,3.524,10.641,586781.78
38,56,48.45,No,128.13,3.53,14.021,354232.34
34,81,77.08,No,129.2405806,3.55,10.641,960418.54
45,70,76.38,No,185.7545,3.922,8.521,877423.45
11,73,86.13,No,218.45094,3.594,7.574,1254587.84
4,116,68.6,No,131.1173333,3.864,4.308,2144336.89
7,131,61.83,No,198.0293893,3.528,7.872,680954.81
44,114,48.85,No,131.0375484,3.793,5.621,320021.1
7,48,13.76,Yes,191.2557002,2.829,9.137,729572.08
9,88,72.62,No,220.6643585,3.285,6.054,553836.98
9,94,58.8,No,221.8803923,3.308,6.054,542414.27
26,4,27.32,No,131.686,2.753,8.488,855385.01
30,12,64.21,No,210.1000648,2.795,8.2,462454.39
14,93,47.65,No,188.0632345,3.53,8.523,2081534.65
15,136,71.61,Yes,138.4729355,4.076,8.193,587259.82
15,62,40.94,No,134.1777742,3.895,7.658,587370.81
39,68,73.31,No,214.465412,3.907,8.3,1373907.21
33,24,100.14,No,126.1498065,2.971,9.495,280937.84
22,104,35.68,No,140.9124021,3.568,7.503,786459.23
40,111,37.13,No,137.5843871,3.867,4.261,891154.18
27,26,79.78,No,136.4554021,2.932,7.982,1816489.53
44,36,63.03,No,126.2791667,2.841,7.61,279524.44
5,46,51.61,No,211.9580815,2.869,6.768,367801.19
44,35,68.74,No,126.2346,2.853,7.61,300152.45
44,57,34.23,No,128.26475,3.23,7.224,293984.54
12,70,71.81,No,129.0490323,4.031,13.736,970328.68
34,41,47.2,No,126.5461613,2.741,10.21,979730.78
11,12,68.37,No,213.7221852,2.795,7.343,1283766.55
20,101,33.42,No,212.5711125,3.422,6.961,1964701.94
25,87,60.7,No,209.807836,3.645,7.274,639160.24
9,39,64.43,No,215.4573607,2.716,6.56,508801.61
10,2,49.96,Yes,126.4962581,2.828,9.765,2176028.52
8,127,81.24,No,225.4407043,3.227,5.401,936205.5
2,73,85.17,No,214.7441108,3.594,7.931,1790925.8
18,124,66.58,No,138.1295333,3.683,8.304,1057425.83
5,8,52.47,No,211.5718925,2.732,6.566,273282.97
45,51,30.55,No,182.9193368,3.229,8.549,644285.33
16,17,52.08,No,189.4452425,2.737,6.842,479430
42,24,91.8,No,126.1498065,2.971,9.199,558837.27
15,101,30.24,No,136.698129,3.585,7.943,516087.65
22,126,70.99,No,142.1920381,3.577,7.671,1053881.78
22,36,56.32,No,136.6277321,2.776,8.572,1015051.62
16,110,28.16,No,196.9631599,3.286,6.162,495951.66
7,55,17.3,No,191.9178331,3.051,8.818,572387.47
35,62,46.87,No,138.0638929,3.72,8.512,813352.41
21,58,54.69,No,213.7646401,3.459,8.028,763479.9
16,129,68.43,No,197.9290378,3.585,6.061,565297.54
28,1,49.47,No,126.4420645,2.962,13.975,1672352.29
32,128,71.57,No,197.8788621,3.613,7.872,1141184.66
16,21,62.37,No,189.4533931,2.715,6.842,546554.96
1,26,81.84,No,211.3699032,2.64,7.787,1371986.6
26,68,48.86,No,134.6803871,4.101,7.818,938334.62
32,33,67.17,No,190.4688287,2.8,9.017,1043962.36
26,85,55.19,No,136.3145,3.809,7.767,951569.84
28,101,50.43,No,130.1575161,3.599,12.187,1466046.07
21,130,88.09,No,221.5785461,3.407,6.565,677789.14
32,78,75.91,No,193.711525,3.547,8.622,1169988.62
13,34,68.22,No,126.1900333,2.872,7.951,1705655.09
25,85,62.05,No,209.1893892,3.742,7.274,628720.46
31,35,70.28,No,211.3298742,2.603,8.163,1213981.64
11,133,87.73,No,225.5558664,3.571,6.334,1421307.2
41,36,57.1,No,190.7763218,2.745,7.508,1162042.24
25,43,43.43,Yes,204.9621,3.039,7.484,1115240.61
7,34,47.55,No,190.5713264,2.793,9.017,488008.83
27,132,78.44,No,142.1705634,3.863,8.239,1720537.26
8,71,82.21,No,218.4508115,3.648,6.297,897309.41
25,91,46.28,No,210.6918901,3.569,7.082,724443.97
39,140,72.05,No,221.8533396,3.617,6.228,1574408.67
10,112,56.54,No,130.8966452,4.288,7.545,1837457.69
34,20,73.48,No,126.114,2.635,9.593,941612.04
25,114,44.73,No,214.2387053,3.996,7.139,791356.9
16,142,40.59,No,199.1481963,3.75,5.847,577198.97
23,29,68.65,No,132.6616129,2.796,5.326,1439901.05
34,67,63.05,No,129.089,3.872,10.581,966232.69
3,8,57.06,No,214.3241011,2.732,7.368,359949.27
7,124,59.33,No,197.692292,3.723,8.09,666942.02
44,41,42.55,No,126.5461613,2.831,7.61,281909.79
16,96,27.83,No,195.8223287,3.378,6.232,530492.84
17,4,15.64,No,126.5522857,2.667,6.548,749549.55
37,72,84.43,No,213.7481256,3.637,8.3,525132.36
14,3,31.27,No,182.0347816,2.745,8.992,2204556.7
30,41,60.95,No,211.6608975,2.728,8.163,431266.64
27,92,44.46,No,140.4279758,3.738,7.906,1621109.3
15,66,49.87,No,134.5143667,4.192,7.658,630522.67
17,12,52.25,No,126.4713333,2.936,6.635,977790.83
37,113,70.48,No,220.0454862,3.845,7.244,533734.94
11,5,53.96,No,214.6751386,2.625,7.368,1426622.65
15,131,73.13,No,138.1735806,3.819,8.193,590739.62
41,127,74.47,No,197.8322195,3.646,6.432,1456300.89
9,13,66.07,No,213.8990459,2.78,6.384,491723.42
12,44,43.33,No,126.7313333,3.041,14.313,1069533.17
21,5,48.61,No,211.0067542,2.625,8.324,747444.32
39,87,81.51,No,215.4532259,3.355,8.177,1311775.83
34,54,28.66,Yes,127.859129,3.033,10.398,1015654.6
26,53,11.17,No,133.1834194,3.24,7.907,911807.02
9,45,46.1,No,214.9981378,2.843,6.56,618121.82
43,16,74.74,No,202.6210737,2.826,9.593,672062.08
39,22,81.35,No,209.984205,2.669,8.36,1352547.7
42,116,67.75,No,131.1173333,4.111,7.382,552529.23
18,87,69.01,No,136.4195,3.684,8.89,847348.08
32,41,42.3,No,191.0411474,2.737,9.137,1141019.11
7,128,64.21,No,197.8788621,3.613,7.872,694150.89
1,90,63.71,No,217.5159762,3.353,7.866,1502562.78
29,98,39.11,No,136.5335161,3.445,9.357,736805.66
3,61,68.76,No,218.2114184,3.524,7.574,374556.08
28,10,59.25,No,126.6019032,3.09,14.099,1382359.21
35,136,76,Yes,142.500303,3.911,8.839,984833.35
30,82,92.07,No,215.386897,3.523,7.852,387944.83
38,13,67.38,No,126.3805667,3.105,14.099,337979.65
16,42,27.26,No,191.0312172,2.758,6.986,458634.68
37,50,42.87,No,210.2379731,2.983,8.395,525616.9
7,15,41.41,No,189.4904116,2.788,8.963,372673.61
28,126,90.47,No,130.7562667,3.875,11.627,1129031.98
43,127,82.68,No,213.2797452,3.227,9.285,645618.59
5,134,79.45,No,222.7617437,3.62,5.603,320831.36
29,92,42.81,No,136.475129,3.586,9.357,620735.72
44,38,56.89,No,126.3815484,2.849,7.61,270110.3
17,83,69.31,No,129.3259355,3.58,6.745,847380.07
6,25,83.9,No,212.7578505,2.608,6.973,1585240.92
22,113,46.4,No,141.6990864,3.921,7.503,965769.93
38,52,50.74,No,127.5800323,3.342,14.021,357557.16
20,84,68.74,Yes,209.0225562,3.738,7.274,2050542.56
34,104,39.81,No,130.3144516,3.29,9.653,872450.37
44,55,40.85,No,127.99525,3.062,7.224,280785.76
26,7,35.34,No,131.8242903,2.834,8.488,903366.55
34,117,66.49,No,131.1266667,3.81,9.575,940299.87
7,143,42.53,No,199.2195317,3.686,7.557,495543.28
30,59,63.26,No,214.0156238,3.488,8.028,425470.84
20,138,60.94,No,215.5475459,4.038,7.28,2028587.24
24,135,71.18,No,138.3771935,4.026,8.953,1344558.92
10,93,55.28,No,129.8167097,3.677,7.874,2076570.84
2,4,46.1,No,210.9759573,2.561,8.324,1865097.27
21,46,48.63,No,211.0645458,2.869,8.163,1147556.83
23,110,33.11,No,137.5066897,3.876,4.261,1292724.9
29,15,50.99,No,132.152129,2.983,10.16,518940.88
28,134,85.32,No,130.8381613,4.055,10.926,1199309.59
13,133,79.4,No,130.7909677,3.545,5.765,2095769.18
40,139,50.98,No,138.7395,4.018,4.156,919595.44
18,140,59.68,No,138.8256,4.027,8.243,1092204.79
30,140,70.28,No,222.8159296,3.617,6.17,446751.45
10,132,90.78,No,130.7561613,3.811,7.17,1880436.94
36,22,81.85,No,209.984205,2.606,8.36,434252.15
16,115,45.83,No,197.780931,3.901,6.169,450756.71
3,123,81.65,No,225.2521458,3.452,6.664,446336.8
7,62,30.64,No,192.3418571,3.532,8.595,500552.16
9,41,61.59,No,215.5557297,2.728,6.56,520846.68
39,122,80.33,No,220.4322099,3.501,6.989,1640476.77
7,82,57.6,No,194.3796374,3.485,8.622,629994.47
29,111,46.06,No,137.5843871,3.867,8.988,489293.72
17,114,43.92,No,131.0375484,3.793,6.235,986922.62
35,71,73.26,No,138.8606382,3.881,8.512,855130.21
44,32,65.74,Yes,126.1145806,2.87,7.804,283455.13
25,89,58.95,No,210.4027602,3.541,7.082,646915.47
5,124,81.64,No,222.3492901,3.393,5.801,327383.64
37,43,67.73,Yes,210.5152765,2.735,8.476,518220.72
8,76,84.26,No,218.7746217,3.575,6.425,849925.37
27,35,70.19,No,136.6297571,2.84,8.021,1543532.83
5,15,74.79,No,210.8872772,2.854,6.465,296673.77
14,135,75.09,No,191.461281,3.867,8.684,1613342.19
39,129,80.32,No,220.6148749,3.311,6.623,1582168.27
10,61,67.64,No,128.7199355,3.772,8.494,1827733.18
5,52,44.5,No,212.7514884,3.01,6.634,279088.39
30,141,61.53,No,223.0154263,3.601,6.17,434593.26
32,102,28.99,No,196.7330517,3.077,8.256,1071598.36
5,63,72.02,No,215.8592673,3.743,6.489,307913.58
27,41,45.9,No,136.8349032,3.065,8.021,1828010.25
21,38,70.72,No,211.5187208,2.725,8.163,710668.45
14,55,40.7,No,183.9371353,3.245,8.549,2019031.67
34,9,50.07,No,126.6034839,2.74,9.593,979428.66
13,47,34.9,No,126.9835806,2.846,7.795,3595903.2
44,95,38.89,Yes,129.8364,3.445,6.078,309129.01
32,77,76,No,193.5120367,3.545,8.622,1185674.48
9,91,63.96,No,221.3159563,3.372,6.054,548527.49
26,121,58.2,No,138.1101935,3.85,7.489,1067310.74
44,102,25.61,No,130.244,3.056,5.774,312361.88
26,49,21.13,No,132.8823226,3.193,7.907,938149.21
15,130,73.9,No,138.2033871,3.82,8.193,571190.83
17,134,68.89,No,130.8381613,3.582,5.936,924299.78
42,13,69.76,No,126.3805667,3.105,9.524,477615.87
16,84,56.99,Yes,194.6387853,3.566,6.338,574622.56
38,123,84.83,No,130.8896774,4.103,11.627,448110.25
32,137,64.05,No,198.1267184,3.659,7.872,1156377.47
38,17,67.84,No,126.1602258,3.058,14.099,326469.43
36,63,73.25,No,214.026217,3.763,8.3,414986.54
37,51,51.18,No,210.6031072,3.016,8.395,526486.82
7,3,27.28,No,189.5340998,2.55,9.014,506760.54
44,101,33.8,No,130.1575161,3.08,5.774,325327.93
38,103,46.2,No,130.2792258,3.66,12.187,405215.91
23,30,63.25,No,132.6932258,2.77,5.326,1584623.36
16,37,45,No,190.8623087,2.762,6.986,452169.28
3,5,53.04,No,214.6751386,2.625,7.368,415202.04
3,13,70.24,No,213.6716815,2.78,7.343,361248.39
21,96,48.72,No,218.3590319,3.172,7.441,793184.25
15,128,72.62,No,138.263,3.689,8.193,591335.5
1,65,72.03,No,215.6279544,3.81,7.682,1455090.69
29,132,76.74,No,138.1437742,3.772,9.419,518628.42
20,50,20.39,No,204.7026042,3.205,7.343,1884345.01
35,112,57.3,No,141.6269332,3.9,8.744,760671.1
11,57,66.5,No,217.1716979,3.288,7.551,1399456.99
22,132,76.74,No,142.1705634,3.772,7.753,973812.79
1,125,78.39,No,221.8030211,3.346,7.143,1527845.81
35,123,64.05,No,142.1158099,3.689,8.876,873415.01
12,43,47.66,Yes,126.6692667,3.162,14.313,1601377.41
44,66,47.75,No,129.0444333,3.744,6.906,299354.67
38,35,85.2,No,126.2346,3.001,14.313,360256.58
3,81,88.44,No,219.023271,3.554,7.567,379716.91
38,41,57.79,No,126.5461613,3.13,14.313,340147.2
19,31,74.69,No,132.7248387,2.86,8.099,1623519.64
38,85,76.36,No,129.4306,3.918,13.503,408188.88
3,105,59.33,No,223.6591137,3.36,6.833,424960.66
4,22,73.66,No,126.1392,2.668,7.372,1881337.21
28,48,45.64,Yes,127.0876774,3.148,14.313,1090558.57
33,23,95.88,No,126.1518,3.1,9.495,302423.93
9,111,59.94,No,224.9594902,3.734,5.667,550373.57
22,82,72.22,No,140.1629528,3.796,8.023,1181815.31
29,91,49.31,No,136.4884516,3.604,9.357,515119.64
20,99,40.19,No,212.2360401,3.389,7.082,3555371.03
2,142,68.08,No,223.0598077,3.594,6.17,1847990.41
28,98,43.29,No,129.8980645,3.6,12.89,1429954.66
45,13,53.15,No,181.6620359,2.921,8.899,737265.57
20,105,39.93,No,213.0236225,3.617,6.961,2203523.2
28,133,94.87,No,130.7909677,4.002,10.926,1184198.41
